EngSpeed,EngOilPress,EngCoolantTemp,EngFuelRate,BatteryPotential_PowerInput1,ActualEngPercentTorque,BarometricPress,EngPercentLoadAtCurrentSpeed,NominalFrictionPercentTorque,EngsDesiredOperatingSpeed,EngIntakeManifold1Temp,EngIntakeManifold1Press
-0.060356205,1.304844666,1.634450349,0.6321331,-1.828135515,-0.067739394,0.871803754,-1.692460493,1.40159621,0.69003665,1.168741463,-1.11095435
1.406686908,2.616928798,0.119510008,2.895557102,1.164639027,1.547388924,1.63988615,-1.260699987,4.178124731,0.702397909,1.633435244,0.759379292
-0.067704613,-0.041401061,-0.637960163,-1.326333978,-1.828135515,-0.067739394,0.958756478,-0.828939482,0.153090097,0.632865825,0.355527345,-2.053979715
1.402420886,2.218144461,1.634450349,2.091022504,1.164639027,1.547388924,1.451488581,0.466342035,3.449688328,0.617414251,0.704047681,0.397886235
-0.059172569,0.191455527,0.876980179,-0.973104978,-1.828135515,-0.067739394,1.103677685,-3.419502515,0.356374674,0.702397909,0.355527345,-1.802506284
-0.048002002,0.535860183,0.119510008,-0.330243524,-1.828135515,-0.067739394,0.813835271,1.329863046,1.260991044,0.702397909,1.052568017,-0.985217634
1.410435089,2.253700407,1.634450349,2.428160812,1.164639027,1.547388924,1.596409788,-2.124220998,3.671607325,0.702397909,1.517261798,0.429320414
-0.068419727,0.010887095,1.634450349,-1.206803124,-1.828135515,-0.067739394,0.944264357,0.03458153,0.215769508,0.640591612,0.2393539,-1.849657552
1.412950316,2.441240594,1.634450349,2.734650183,1.164639027,1.547388924,1.625394029,-1.692460493,3.824070758,0.686946335,1.749608689,0.712228024
-0.069184158,-0.003056414,1.634450349,-1.240516954,-1.828135515,-0.067739394,1.074693444,-2.987742009,0.192052974,0.710123696,0.326483984,-2.022545536
-0.061983705,0.601394672,1.634450349,2.051178886,-2.825727028,-0.067739394,1.306567374,-2.124220998,1.223722205,0.238850683,2.098129025,-1.582467032
-0.047533479,0.794512262,0.119510008,0.350162879,-1.828135515,-0.067739394,0.581961341,3.056905068,1.303341997,0.632865825,0.936394572,-0.985217634
-0.072883021,1.327851455,0.119510008,0.54478363,-1.828135515,-0.067739394,1.045709202,-2.987742009,1.438865049,0.694672122,0.471700791,-1.299559423
-0.060948023,0.817519051,1.634450349,-0.560110552,-1.828135515,-0.067739394,0.871803754,-1.692460493,1.128856068,0.694672122,1.633435244,-1.991111357
-0.078973816,0.692027476,0.119510008,-0.270478096,-0.830544001,-0.067739394,2.407968546,-23.28048577,0.806988821,0.710123696,-2.316461897,-2.619794934
1.399930318,2.437754717,1.634450349,2.55075656,1.164639027,1.547388924,1.755823115,-2.987742009,3.751227118,0.686946335,1.168741463,0.636785994
1.327629872,2.145638217,0.876980179,1.992945906,1.164639027,1.547388924,1.393520098,0.466342035,3.243015674,0.617414251,0.820221127,0.177846983
-0.068986886,0.070147005,0.876980179,-1.101064291,-1.828135515,-0.067739394,1.161646168,-3.419502515,0.268284691,0.710123696,0.2393539,-2.053979715
1.047551953,2.310171616,1.634450349,2.113242984,0.566084119,1.313195318,1.142806411,-1.692460493,3.470016786,0.694672122,0.936394572,-0.497987862
-0.07049109,-0.194779653,-1.395430334,-1.479578663,-1.828135515,-0.067739394,1.103677685,-1.692460493,0.022649159,0.717849483,0.123180455,-2.17971643
0.420594644,-0.081837236,1.634450349,-0.972338755,-0.830544001,0.467379537,2.031173408,-3.85126302,0.649443273,0.6483174,-0.573860217,-1.613901211
-0.069775976,-0.212209038,0.876980179,-1.173089293,-1.828135515,-0.067739394,1.103677685,-0.828939482,0.227627775,0.725575271,-0.109166436,-1.739637926
-0.075447567,-0.36698198,-2.152900505,-1.326333978,-1.828135515,-0.067739394,1.393520098,-4.714784031,0.073470304,0.725575271,-1.154727444,-1.928243
-0.069282795,0.067358303,1.634450349,-1.099531844,-1.828135515,-0.067739394,0.958756478,-3.419502515,0.263202576,0.694672122,1.517261798,-2.17971643
1.044568203,1.548158886,-2.152900505,0.819091616,0.167047513,1.148317636,1.103677685,3.920426079,2.468840242,0.632865825,1.401088353,-0.482270773
-0.07751893,0.498909886,0.876980179,-0.690368534,-1.828135515,-0.067739394,0.770358909,0.466342035,0.742615371,0.632865825,0.529787513,-1.629618301
-0.050517229,0.702485107,0.119510008,0.095010478,-1.728376363,0.027068638,1.725389662,-4.283023526,1.142408374,0.643681927,-1.677507947,-1.519598675
-0.083979611,1.164712408,-1.395430334,0.691132304,-1.828135515,-0.067739394,1.799299477,-6.010065548,1.486298117,0.6483174,-2.084115006,-1.551032853
1.412506453,2.437057541,1.634450349,2.576041933,1.164639027,1.547388924,1.335551616,3.488665574,3.920630932,0.702397909,1.401088353,0.712228024
-0.061860409,0.185180949,1.634450349,-1.090337163,-1.828135515,-0.067739394,1.21961465,-4.714784031,0.920489377,0.694672122,0.471700791,-2.053979715
-0.068395067,-0.36698198,1.634450349,-1.479578663,-1.828135515,-0.067739394,1.277583133,-3.85126302,0.065000113,0.725575271,-0.573860217,-1.865374642
-0.068740295,0.066661128,0.119510008,-1.160063495,-1.828135515,-0.067739394,0.968900963,0.466342035,0.24118008,0.710123696,0.123180455,-1.928243
1.406218385,1.698051601,0.876980179,1.897934201,1.164639027,1.547388924,2.378984304,-2.987742009,3.458158519,0.717849483,-0.225339881,-0.450836594
0.132058658,0.977172221,1.634450349,-0.330243524,-1.1597492,0.066854632,0.929772237,-3.419502515,2.229980863,0.694672122,1.052568017,-1.048085992
-0.068493704,-0.072773955,0.876980179,-1.326333978,-1.828135515,-0.067739394,0.987740719,-4.714784031,0.12259741,0.710123696,0.587874236,-2.116848073
-0.073844726,0.17123744,0.876980179,-0.967741414,-1.828135515,-0.067739394,0.842819513,0.03458153,0.368232941,0.632865825,0.123180455,-1.991111357
-0.07021984,-0.343278016,-2.152900505,-1.326333978,-1.828135515,-0.067739394,1.21961465,-3.85126302,0.107351067,0.717849483,-0.225339881,-1.865374642
-0.05724916,0.943010625,0.876980179,-0.005364791,-1.828135515,-0.067739394,0.755866789,-2.124220998,1.196617594,0.632865825,0.471700791,-1.36242778
-0.068123817,0.05271762,1.634450349,-1.173089293,-1.828135515,-0.067739394,1.064548959,-2.987742009,0.227627775,0.694672122,0.433363554,-2.116848073
-0.069159499,-0.212209038,1.634450349,-1.479578663,-1.828135515,-0.067739394,0.987740719,0.466342035,-0.007843527,0.640591612,-0.109166436,-2.053979715
1.410089862,2.514444012,1.634450349,2.696339011,1.164639027,1.547388924,1.451488581,-0.828939482,4.117139357,0.702397909,1.98195558,0.775096381
1.410089862,2.398712893,2.39192052,2.5193414,1.164639027,1.547388924,1.277583133,0.03458153,3.888444208,0.694672122,1.459175076,0.680793845
-0.059887682,1.019699921,0.119510008,0.142516331,-1.828135515,-0.067739394,0.958756478,-1.260699987,1.144102412,0.702397909,0.820221127,-1.236691065
-0.070515749,-0.360707402,1.634450349,-1.326333978,-1.828135515,-0.067739394,1.21961465,-2.555981504,0.065000113,0.725575271,-0.109166436,-1.865374642
1.407845885,2.515141188,1.634450349,2.70936481,1.164639027,1.547388924,1.625394029,-2.124220998,4.057848022,0.694672122,1.168741463,0.649359666
1.408733612,2.882552632,0.876980179,3.331538232,1.164639027,1.547388924,1.741330995,-1.260699987,4.530484665,0.694672122,1.168741463,1.026569812
-0.059172569,0.342045417,0.119510008,-0.747069068,-1.828135515,-0.067739394,0.697898306,0.466342035,0.522390412,0.617414251,0.704047681,-1.36242778
-0.06346325,0.022041901,0.119510008,-1.199140889,-1.828135515,-0.067739394,1.016724961,-2.555981504,0.219157584,0.710123696,0.369468159,-1.918812746
-0.070836317,0.066661128,1.634450349,-1.173089293,-1.828135515,-0.067739394,1.045709202,-3.85126302,0.227627775,0.702397909,0.820221127,-2.116848073
-0.063956432,0.79939249,0.876980179,-0.146349901,-1.828135515,-0.067739394,0.871803754,0.03458153,0.918795338,0.632865825,0.471700791,-1.36242778
1.404122363,2.365945649,1.634450349,2.517808953,1.164639027,1.547388924,1.567425546,-1.692460493,3.793578072,0.679220548,1.98195558,0.649359666
1.410237817,2.331086878,1.634450349,2.274916127,1.164639027,1.547388924,1.625394029,-2.555981504,3.8037423,0.686946335,1.517261798,0.80653056
-0.069085522,-0.212209038,2.39192052,-1.479578663,-1.828135515,-0.067739394,-1.939667657,-3.419502515,0.00401474,0.710123696,0.471700791,-2.242584788
-0.068419727,-0.197568354,0.876980179,-1.163128388,-1.828135515,-0.067739394,1.799299477,-5.578305042,0.227627775,0.717849483,-2.432635342,-1.802506284
-0.074732453,0.185180949,0.876980179,-0.998390352,-1.828135515,-0.067739394,1.122517442,-3.419502515,0.347904483,0.702397909,0.355527345,-1.865374642
1.396034182,1.820057298,0.119510008,1.563094563,1.164639027,1.547388924,1.277583133,1.329863046,2.997380143,0.694672122,1.401088353,-0.356534057
-0.070737681,-0.355827174,-1.395430334,-1.326333978,-1.828135515,-0.067739394,1.161646168,-2.555981504,0.065000113,0.725575271,0.007007009,-1.906239074
-0.069356772,-0.362798928,-1.395430334,-1.326333978,-1.828135515,-0.067739394,1.277583133,-3.07409411,0.065000113,0.725575271,0.007007009,-1.881091731
-0.069159499,0.066661128,0.876980179,-1.09646695,-1.828135515,-0.067739394,1.161646168,-2.987742009,0.268284691,0.702397909,0.2393539,-2.053979715
-0.068469045,0.314158401,2.39192052,-0.834418538,-1.828135515,-0.067739394,1.118169806,-4.283023526,0.480039459,0.717849483,0.471700791,-1.887378567
-0.068148477,0.065266777,1.634450349,-1.173089293,-1.828135515,-0.067739394,1.20512253,-5.146544537,0.225933737,0.694672122,0.471700791,-2.17971643
1.402618159,2.585555905,1.634450349,2.820467206,1.164639027,1.547388924,1.567425546,-1.260699987,4.159490311,0.702397909,1.749608689,0.775096381
0.645978707,2.706167252,0.119510008,0.802234701,-0.830544001,0.625419843,1.480472822,-0.397178976,3.691935783,0.694672122,0.820221127,0.492188772
1.409448726,2.437057541,1.634450349,2.588301508,1.164639027,1.547388924,1.21961465,3.488665574,3.935877276,0.694672122,1.633435244,0.712228024
1.410065203,2.817018143,0.119510008,3.271006581,1.164639027,1.547388924,1.741330995,-1.692460493,4.47119333,0.702397909,1.401088353,1.3409116
-0.06777859,1.115212953,0.119510008,0.231398248,-1.828135515,-0.067739394,0.958756478,-2.124220998,1.227110281,0.694672122,0.704047681,-0.82804674
0.129937976,1.66319283,1.634450349,1.142437902,-1.828135515,-0.067739394,1.161646168,-4.714784031,1.858986509,0.694672122,0.704047681,-1.048085992
-0.080379384,0.553986744,2.39192052,-0.504176241,-1.828135515,-0.067739394,0.813835271,-1.692460493,0.657913464,0.710123696,0.704047681,-1.613901211
-0.067926545,0.206096211,1.634450349,-1.019844607,-1.828135515,-0.067739394,0.871803754,-2.124220998,0.35976275,0.694672122,1.401088353,-1.991111357
1.407648612,2.361762596,2.39192052,2.481030228,1.164639027,1.547388924,1.21961465,1.761623552,3.805436339,0.697762437,1.401088353,0.52362295
1.410903612,2.764032811,0.876980179,3.173696206,1.164639027,1.547388924,1.821037658,-0.828939482,4.364468927,0.694672122,1.284914908,0.938554111
-0.069726658,-0.286806808,-0.637960163,-1.311775733,-1.828135515,-0.067739394,1.393520098,-4.283023526,0.131067601,0.725575271,-1.73559467,-1.802506284
-0.069356772,0.13637867,0.876980179,-1.022909501,-1.828135515,-0.067739394,1.335551616,-3.85126302,0.364844865,0.714759169,0.704047681,-2.116848073
-0.076064044,2.527690345,1.634450349,2.443485281,-1.828135515,-0.067739394,0.755866789,-1.692460493,2.619609637,0.702397909,0.820221127,0.020676089
1.41068168,2.629477956,1.634450349,2.910115347,1.164639027,1.547388924,1.190630409,3.056905068,4.188288959,0.679220548,1.255871546,1.435214137
-0.068814272,0.13637867,1.634450349,-1.019844607,-1.828135515,-0.067739394,1.21961465,-2.555981504,0.327576026,0.702397909,0.471700791,-2.053979715
1.410188498,2.538845152,1.634450349,2.705533692,1.164639027,1.547388924,1.567425546,-1.260699987,4.117139357,0.686946335,1.633435244,0.712228024
-0.073647453,0.413854485,-1.395430334,-0.692667204,-1.828135515,-0.067739394,0.581961341,1.761623552,0.571517519,0.632865825,0.587874236,-1.551032853
1.363755436,3.380335878,0.119510008,3.868660854,1.164639027,1.547388924,1.625394029,-1.692460493,4.925195553,0.694672122,1.168741463,1.843858462
1.408363726,2.676188709,0.876980179,2.943829178,1.164639027,1.547388924,1.799299477,-1.692460493,4.218781646,0.694672122,1.517261798,0.837964739
0.663782569,1.718269688,0.876980179,1.438966368,1.164639027,1.547388924,0.639929823,1.329863046,3.065141669,0.694672122,1.459175076,0.429320414
-0.07157609,-0.269377422,0.876980179,-1.632823349,-1.1597492,-0.067739394,2.263047339,-12.34399216,-0.077299091,0.728665585,-2.316461897,-2.242584788
-0.081809611,0.731766475,-0.637960163,-0.071260005,-1.828135515,-0.067739394,0.581961341,1.977503804,0.937429758,0.632865825,0.820221127,-1.425296138
-0.073672112,2.148426919,0.119510008,1.846597231,-1.828135515,-0.067739394,0.987740719,-3.419502515,2.243533168,0.717849483,0.355527345,-0.529422041
1.410040544,2.264855213,1.634450349,2.251929424,1.164639027,1.547388924,1.683362512,-1.692460493,3.691935783,0.702397909,1.284914908,0.460754593
-0.069282795,-0.212209038,-1.395430334,-1.479578663,-1.828135515,-0.067739394,1.045709202,-1.260699987,0.005708778,0.725575271,0.007007009,-2.242584788
1.387946001,1.738487775,0.119510008,1.301812375,1.164639027,1.547388924,1.335551616,3.056905068,2.960111304,0.702397909,1.401088353,-0.482270773
0.000354469,-0.325151456,-0.637960163,-0.740173057,-1.967798327,-0.067739394,1.29642289,-3.635382768,0.244568156,0.35473749,-0.457686772,-2.494058219
-0.068395067,-0.101358147,0.876980179,-1.028273065,-1.828135515,-0.067739394,1.451488581,-3.419502515,0.322493911,0.710123696,0.123180455,-1.802506284
-0.070565067,-0.346066718,1.634450349,-1.326333978,-1.828135515,-0.067739394,1.335551616,-3.85126302,0.088716647,0.725575271,-0.573860217,-1.802506284
-0.070269158,-0.211511863,-1.395430334,-1.479578663,-1.828135515,-0.067739394,1.084837928,-1.260699987,0.007402816,0.725575271,0.007007009,-2.220580863
1.403777136,2.787736775,2.39192052,3.150709503,1.164639027,1.547388924,1.393520098,-1.692460493,4.466111215,0.686946335,1.401088353,0.775096381
1.409769294,2.437754717,1.634450349,2.581405497,1.164639027,1.547388924,1.21961465,2.625144563,3.925713047,0.694672122,1.633435244,0.734231949
-0.077395635,0.456382185,1.634450349,-0.630603107,-1.828135515,-0.067739394,0.929772237,-2.124220998,0.581681747,0.694672122,1.691521966,-1.786789195
-0.068099158,0.079210286,0.119510008,-1.09646695,-1.828135515,-0.067739394,0.813835271,2.625144563,0.275060843,0.702397909,0.355527345,-1.802506284
-0.068838931,-0.019788624,1.634450349,-1.258140093,-1.828135515,-0.067739394,1.045709202,-1.260699987,0.14970202,0.640591612,0.2393539,-2.053979715
1.418449293,2.650393218,1.634450349,3.054165352,1.164639027,1.547388924,1.741330995,-1.692460493,4.247580295,0.686946335,1.284914908,1.026569812
-0.071921317,0.544923463,1.634450349,-0.176998838,-1.828135515,-0.067739394,0.755866789,0.466342035,1.011967436,0.632865825,0.471700791,-1.551032853
-0.069110181,-0.164103935,0.876980179,-1.145505249,-1.828135515,-0.067739394,1.21961465,-2.124220998,0.249650271,0.717849483,-0.341513326,-1.739637926
1.408289749,2.570915221,1.634450349,2.79671428,1.164639027,1.547388924,1.538441305,-1.692460493,4.044295717,0.694672122,1.633435244,1.174310453
-0.105704267,1.501448133,0.119510008,0.783079115,-1.828135515,-0.067739394,0.958756478,-2.987742009,1.526955033,0.702397909,0.704047681,-0.765178382
-0.080872566,0.473811571,0.119510008,-0.618343532,-1.828135515,-0.067739394,0.929772237,-2.124220998,0.605398281,0.710123696,0.820221127,-1.676769569
-0.069997908,0.066661128,0.876980179,-1.167725729,-1.828135515,-0.067739394,2.263047339,-9.032389087,0.231015851,0.733301058,-2.316461897,-2.116848073
1.411939294,2.679674586,1.634450349,3.007425723,1.164639027,1.547388924,1.451488581,0.03458153,4.274684905,0.694672122,1.517261798,0.837964739
0.249066029,1.225366669,-1.395430334,0.830584968,-1.1597492,0.196953218,0.697898306,-0.397178976,1.61165694,0.618959409,0.820221127,-1.299559423
1.411026907,2.378494806,0.119510008,2.472601771,1.164639027,1.547388924,1.103677685,3.920426079,3.859645559,0.620504566,1.459175076,0.680793845
-0.050541888,0.868412856,0.119510008,-0.136388997,-1.828135515,-0.067739394,0.987740719,-1.260699987,0.969616483,0.694672122,0.471700791,-1.299559423
-0.070836317,-0.33212321,-2.152900505,-1.326333978,-1.828135515,-0.067739394,1.335551616,-4.283023526,0.110739143,0.717849483,-0.457686772,-1.865374642
-0.059690409,0.330193435,1.634450349,-0.685771194,-1.828135515,-0.067739394,0.987740719,-2.555981504,0.685018074,0.710123696,1.168741463,-1.739637926
-0.068493704,-0.058830447,2.39192052,-1.326333978,-1.828135515,-0.067739394,0.871803754,-3.277021548,0.137843753,0.702397909,0.587874236,-1.991111357
0.120986727,0.578387883,2.39192052,-0.515669593,-1.828135515,-0.067739394,0.755866789,-0.397178976,0.701958456,0.702397909,1.284914908,-1.236691065
-0.069085522,-0.161315233,-1.395430334,-1.479578663,-1.828135515,-0.067739394,1.045709202,-1.260699987,0.039589541,0.725575271,0.007007009,-2.17971643
-0.080428702,0.614641005,-0.637960163,-0.221439797,-1.828135515,-0.067739394,0.813835271,-1.692460493,0.646055197,0.632865825,0.820221127,-1.236691065
1.408240431,2.252306056,0.119510008,2.305565064,1.164639027,1.547388924,1.741330995,-2.555981504,3.669913287,0.710123696,1.284914908,0.775096381
-0.069504726,0.101519899,0.876980179,-1.193777325,-0.830544001,-0.067739394,2.465937028,-20.25816223,0.208993355,0.717849483,-2.781155678,-2.242584788
1.418128725,2.539542327,0.119510008,2.869505506,1.164639027,1.547388924,1.606554272,-0.828939482,4.010414954,0.679220548,1.148991977,1.142876274
-0.062353591,0.910940556,2.39192052,0.047504626,-1.828135515,-0.067739394,0.813835271,-2.124220998,1.094975306,0.694672122,0.587874236,-1.676769569
1.390609183,1.894655068,0.876980179,2.645768265,0.835433827,1.278200871,1.606554272,-1.260699987,3.952817657,0.69003665,1.517261798,0.586491308
-0.069554045,-0.150160426,1.634450349,-1.113323866,-1.828135515,-0.067739394,1.451488581,-3.419502515,0.261508538,0.717849483,-0.806207108,-1.739637926
1.405158045,2.013872064,-1.395430334,1.881077285,1.164639027,1.547388924,1.21961465,3.056905068,3.331105658,0.625140038,1.401088353,0.187277237
-0.068148477,0.049231743,1.634450349,-1.173089293,-1.828135515,-0.067739394,0.987740719,-3.85126302,0.225933737,0.702397909,0.820221127,-2.053979715
-0.069356772,0.066661128,0.876980179,-1.09646695,-1.828135515,-0.067739394,1.132661926,-3.419502515,0.268284691,0.710123696,0.2393539,-2.053979715
-0.064918136,0.653682828,1.634450349,-0.344801769,-1.828135515,-0.067739394,0.929772237,-2.124220998,0.810376897,0.686946335,1.052568017,-1.36242778
-0.070688363,0.800089665,1.634450349,-0.160141923,-1.828135515,-0.067739394,0.871803754,-1.692460493,0.937429758,0.694672122,0.936394572,-1.236691065
1.410385771,2.651787569,0.876980179,2.964517211,1.164639027,1.547388924,1.683362512,-0.397178976,4.240804142,0.694672122,1.168741463,0.775096381
-0.069356772,-0.210117512,2.39192052,-1.479578663,-1.828135515,-0.067739394,1.277583133,-4.283023526,0.019261083,0.710123696,0.355527345,-2.368321503
0.617472802,2.013174888,-2.152900505,1.439732592,-0.830544001,0.685664129,0.871803754,4.783947091,2.480698509,0.632865825,1.517261798,-0.356534057
-0.058999955,2.530479047,1.634450349,2.421264801,-1.828135515,-0.067739394,0.987740719,-1.260699987,2.365503915,0.625140038,0.355527345,-0.670875846
-0.046769047,0.954862608,0.876980179,0.13562032,-1.828135515,-0.067739394,1.045709202,-2.124220998,1.071258772,0.694672122,0.471700791,-1.11095435
-0.070022567,0.004612516,1.634450349,-1.178452857,-1.828135515,-0.067739394,1.161646168,-2.124220998,0.192052974,0.632865825,0.123180455,-2.053979715
1.412950316,2.335967106,2.39192052,2.21744937,1.164639027,1.547388924,1.509457064,0.466342035,3.734286736,0.694672122,1.284914908,0.460754593
1.414232589,2.354790842,1.634450349,2.432758153,1.164639027,1.547388924,1.21961465,3.488665574,3.807130377,0.694672122,1.633435244,0.680793845
-0.06886359,-0.072773955,0.876980179,-1.326333978,-1.828135515,-0.067739394,0.929772237,-4.714784031,0.124291448,0.717849483,0.587874236,-2.116848073
-0.070737681,-0.28192658,-1.395430334,-1.273464562,-1.828135515,-0.067739394,1.393520098,-3.85126302,0.159866249,0.717849483,-0.457686772,-1.802506284
-0.066077113,1.502842484,1.634450349,0.750131508,-1.828135515,-0.067739394,0.639929823,0.898102541,1.601492711,0.625140038,0.587874236,-1.36242778
-0.068247113,-0.401840751,-1.395430334,-1.479578663,-1.828135515,-0.067739394,1.132661926,-2.555981504,0.046365693,0.725575271,0.123180455,-1.928243
-0.069652681,-0.212209038,-1.395430334,-1.479578663,-1.828135515,-0.067739394,0.987740719,-0.397178976,0.012484931,0.725575271,0.123180455,-2.242584788
-0.047188252,1.283232228,1.634450349,0.62753576,-1.828135515,-0.067739394,0.813835271,-1.692460493,1.40159621,0.686946335,1.168741463,-0.985217634
-0.088664838,0.91651796,0.876980179,0.115698511,-1.828135515,-0.067739394,0.871803754,-1.692460493,0.942511872,0.702397909,0.936394572,-1.425296138
1.409202135,2.580675677,1.634450349,2.811272525,1.164639027,1.547388924,1.451488581,-0.828939482,4.122221472,0.686946335,2.156215748,0.80653056
1.404714181,2.462853032,1.634450349,2.512445389,1.164639027,1.547388924,1.625394029,-2.124220998,3.925713047,0.691581807,1.284914908,0.335017877
-0.05399416,0.976475045,0.876980179,0.376214476,-1.828135515,-0.067739394,0.755866789,0.898102541,1.083117039,0.625140038,0.820221127,-1.425296138
-0.078455975,0.839131489,0.119510008,-0.032182611,-1.828135515,-0.067739394,0.408055893,3.920426079,0.98147475,0.620504566,1.11065474,-1.173822707
-0.082598702,0.244440859,0.119510008,-0.914871998,-1.828135515,-0.067739394,0.973248599,-2.987742009,0.390255437,0.710123696,0.355527345,-1.818223374
1.411815998,2.559063239,1.634450349,2.726221725,1.164639027,1.547388924,1.625394029,-1.260699987,4.415290071,0.702397909,1.517261798,0.775096381
-0.070047226,-0.100660972,2.39192052,-1.351619351,-1.828135515,-0.067739394,1.21961465,-3.85126302,0.107351067,0.710123696,0.355527345,-2.305453146
1.38986941,3.028959469,1.634450349,3.245721208,-0.830544001,0.699446557,1.625394029,-1.692460493,4.606716381,0.686946335,1.711271452,0.335017877
-0.069258136,-0.003056414,1.634450349,-1.224426262,-1.828135515,-0.067739394,1.161646168,-1.692460493,0.192052974,0.632865825,0.2393539,-2.053979715
1.409991226,2.545119731,-0.637960163,2.777558695,1.164639027,1.547388924,1.335551616,-0.397178976,4.069706289,0.625140038,1.517261798,0.712228024
1.294463399,2.351304965,0.119510008,1.939310266,1.164639027,1.547388924,1.683362512,-0.828939482,4.364468927,0.694672122,1.517261798,0.837964739
1.410780317,2.536753626,-0.637960163,2.727754172,1.164639027,1.547388924,1.509457064,-1.260699987,3.651278867,0.617414251,1.401088353,0.712228024
-0.069036204,-0.212209038,-2.152900505,-1.479578663,-1.828135515,-0.067739394,1.103677685,-2.555981504,0.000626664,0.725575271,0.007007009,-2.242584788
1.381904525,2.522810117,0.119510008,2.768364013,1.164639027,1.547388924,1.21961465,1.761623552,3.693629821,0.686946335,1.401088353,0.429320414
-0.069356772,-0.003056414,0.876980179,-1.192244878,-1.828135515,-0.067739394,1.103677685,-1.260699987,0.192052974,0.702397909,0.355527345,-2.053979715
-0.054832569,0.917215135,0.876980179,0.034478827,-1.828135515,-0.067739394,1.045709202,-2.555981504,1.03568397,0.710123696,0.587874236,-1.613901211
1.410583044,2.739631672,1.634450349,3.141514822,1.164639027,1.547388924,1.451488581,-0.828939482,4.291625286,0.702397909,1.98195558,1.278043243
-0.066200409,0.915123609,1.634450349,0.288865005,-1.828135515,-0.067739394,0.929772237,-2.124220998,1.07295281,0.632865825,0.355527345,-1.425296138
1.422296111,2.72011076,1.634450349,3.173696206,1.164639027,1.547388924,1.668870391,-1.692460493,4.574529657,0.686946335,1.284914908,1.010852723
-0.069282795,0.066661128,0.876980179,-1.101830514,-1.828135515,-0.067739394,1.161646168,-2.987742009,0.268284691,0.702397909,0.2393539,-2.069696804
-0.068937567,0.635556267,0.119510008,0.046738402,-1.828135515,-0.067739394,1.509457064,-2.987742009,1.074646848,0.6483174,-0.806207108,-1.613901211
0.744960286,1.586503534,2.39192052,1.239748277,-0.411555565,0.605230739,1.277583133,-0.129487463,2.01314398,0.694672122,1.430131714,0.287866609
-0.069800635,-0.144583023,0.119510008,-1.408319885,-1.828135515,-0.067739394,0.929772237,0.03458153,0.022649159,0.632865825,0.007007009,-2.242584788
1.412531112,2.650393218,0.876980179,2.971413221,1.164639027,1.547388924,1.654378271,-0.828939482,4.208617417,0.694672122,1.865782134,0.869398918
-0.068271772,-0.307024895,-1.395430334,-1.265036104,-1.828135515,-0.067739394,1.186282773,-2.555981504,0.151396058,0.722484956,0.123180455,-1.811936538
